invoice_month_start,country,product_category,customer_order_type,revenue,orders,quantity,active_customers
2011-04-01,United Kingdom,Fees & Adjustments,New,381.15099999999995,10,84,10
2011-04-01,United Kingdom,Fees & Adjustments,Repeat,2347.41,14,18,14
2011-04-01,United Kingdom,Fees & Adjustments,Unknown,7565.38,48,48,0
2011-04-01,United Kingdom,Garden & Outdoor,New,4148.85,98,962,94
2011-04-01,United Kingdom,Garden & Outdoor,Repeat,8291.51,196,3623,166
2011-04-01,United Kingdom,Garden & Outdoor,Unknown,1481.78,43,339,0
2011-04-01,United Kingdom,Holiday & Seasonal,New,1102.53,48,488,47
2011-04-01,United Kingdom,Holiday & Seasonal,Repeat,1701.54,85,1167,73
2011-04-01,United Kingdom,Holiday & Seasonal,Unknown,1222.41,34,428,0
2011-04-01,United Kingdom,Home Decor & Lighting,New,34859.5,282,20537,256
2011-04-01,United Kingdom,Home Decor & Lighting,Repeat,101105.94,617,61988,459
2011-04-01,United Kingdom,Home Decor & Lighting,Unknown,15623.83,74,4363,0
2011-04-01,United Kingdom,Kitchen & Dining,New,14527.87,223,6918,200
2011-04-01,United Kingdom,Kitchen & Dining,Repeat,48724.94,510,27755,391
2011-04-01,United Kingdom,Kitchen & Dining,Unknown,9562.21,70,2045,0
2011-04-01,United Kingdom,Miscellaneous,New,16632.8,236,9945,216
2011-04-01,United Kingdom,Miscellaneous,Repeat,39636.07,498,31131,393
2011-04-01,United Kingdom,Miscellaneous,Unknown,7604.05,71,2439,0
2011-04-01,United Kingdom,Party & Gift,New,3066.24,85,1671,80
2011-04-01,United Kingdom,Party & Gift,Repeat,6060.8,175,3772,155
2011-04-01,United Kingdom,Party & Gift,Unknown,1170.34,38,555,0
2011-04-01,United Kingdom,Stationery & Crafts,New,12096.97,185,13697,175
2011-04-01,United Kingdom,Stationery & Crafts,Repeat,18986.48,346,19813,286
2011-04-01,United Kingdom,Stationery & Crafts,Unknown,1838.8,58,977,0
2011-04-01,United Kingdom,Storage & Organization,New,19876.28,248,10853,229
2011-04-01,United Kingdom,Storage & Organization,Repeat,65004.71,566,39239,425
2011-04-01,United Kingdom,Storage & Organization,Unknown,19427.0,63,4310,0
2011-04-01,United Kingdom,Toys & Kids,New,1769.59,72,1030,72
2011-04-01,United Kingdom,Toys & Kids,Repeat,3722.62,128,2406,112
2011-04-01,United Kingdom,Toys & Kids,Unknown,364.02,37,96,0
2011-04-01,Unspecified,Garden & Outdoor,New,17.4,1,12,1
2011-04-01,Unspecified,Home Decor & Lighting,New,180.9,1,126,1
2011-04-01,Unspecified,Kitchen & Dining,New,13.2,1,24,1
2011-04-01,Unspecified,Stationery & Crafts,New,34.8,1,24,1
2011-04-01,Unspecified,Storage & Organization,New,52.8,1,96,1
2011-05-01,Australia,Accessories & Fashion,Repeat,124.95000000000002,2,21,2
2011-05-01,Australia,Garden & Outdoor,Repeat,394.05,2,87,2
2011-05-01,Australia,Holiday & Seasonal,Repeat,27.15,1,9,1
2011-05-01,Australia,Home Decor & Lighting,Repeat,2913.22,3,1802,2
2011-05-01,Australia,Kitchen & Dining,Repeat,2270.64,4,1464,2
2011-05-01,Australia,Miscellaneous,Repeat,4593.4800000000005,3,4152,2
2011-05-01,Australia,Stationery & Crafts,Repeat,341.52,2,432,1
2011-05-01,Australia,Storage & Organization,Repeat,2973.4,3,1032,2
2011-05-01,Austria,Accessories & Fashion,New,41.1,1,18,1
2011-05-01,Austria,Fees & Adjustments,New,160.0,1,4,1
2011-05-01,Austria,Fees & Adjustments,Repeat,40.0,1,1,1
2011-05-01,Austria,Garden & Outdoor,New,19.5,1,10,1
2011-05-01,Austria,Home Decor & Lighting,New,10.2,1,12,1
2011-05-01,Austria,Home Decor & Lighting,Repeat,17.4,1,12,1
2011-05-01,Austria,Kitchen & Dining,New,283.26,1,170,1
2011-05-01,Austria,Miscellaneous,New,76.02000000000001,1,66,1
2011-05-01,Austria,Miscellaneous,Repeat,19.8,1,12,1
2011-05-01,Austria,Party & Gift,New,269.09999999999997,1,18,1
2011-05-01,Austria,Stationery & Crafts,New,40.2,1,28,1
2011-05-01,Austria,Storage & Organization,New,184.20000000000002,1,108,1
2011-05-01,Austria,Storage & Organization,Repeat,88.65,1,17,1
2011-05-01,Bahrain,Home Decor & Lighting,New,96.3,1,30,1
2011-05-01,Bahrain,Kitchen & Dining,New,227.10000000000002,2,50,2
2011-05-01,Bahrain,Miscellaneous,New,195.0,1,156,1
2011-05-01,Bahrain,Storage & Organization,New,30.0,1,24,1
2011-05-01,Belgium,Accessories & Fashion,Repeat,29.0,1,3,1
2011-05-01,Belgium,Fees & Adjustments,New,90.0,2,6,2
2011-05-01,Belgium,Fees & Adjustments,Repeat,156.0,6,10,5
2011-05-01,Belgium,Home Decor & Lighting,New,93.4,1,124,1
2011-05-01,Belgium,Home Decor & Lighting,Repeat,305.15,4,203,4
2011-05-01,Belgium,Kitchen & Dining,New,366.97,2,203,2
2011-05-01,Belgium,Kitchen & Dining,Repeat,203.70000000000002,5,102,4
2011-05-01,Belgium,Miscellaneous,New,48.0,1,42,1
2011-05-01,Belgium,Miscellaneous,Repeat,296.9,7,140,5
2011-05-01,Belgium,Party & Gift,New,7.800000000000001,1,12,1
2011-05-01,Belgium,Stationery & Crafts,New,81.84,1,108,1
2011-05-01,Belgium,Stationery & Crafts,Repeat,55.08,4,96,3
2011-05-01,Belgium,Storage & Organization,New,399.6,2,336,2
2011-05-01,Belgium,Storage & Organization,Repeat,564.06,5,430,4
2011-05-01,Belgium,Toys & Kids,New,19.9,1,2,1
2011-05-01,Belgium,Toys & Kids,Repeat,15.0,1,12,1
2011-05-01,Canada,Kitchen & Dining,New,534.24,1,504,1
2011-05-01,Channel Islands,Fees & Adjustments,Repeat,293.0,1,1,1
2011-05-01,Channel Islands,Garden & Outdoor,Repeat,69.75,1,7,1
2011-05-01,Channel Islands,Home Decor & Lighting,Repeat,359.59000000000003,1,55,1
2011-05-01,Channel Islands,Kitchen & Dining,Repeat,50.0,1,4,1
2011-05-01,Channel Islands,Miscellaneous,Repeat,147.3,1,24,1
2011-05-01,Channel Islands,Party & Gift,Repeat,13.0,1,20,1
2011-05-01,Channel Islands,Stationery & Crafts,Repeat,51.3,1,87,1
2011-05-01,Channel Islands,Storage & Organization,Repeat,223.3,1,26,1
2011-05-01,Denmark,Fees & Adjustments,Repeat,36.0,1,2,1
2011-05-01,Denmark,Home Decor & Lighting,Repeat,10.5,1,25,1
2011-05-01,Denmark,Kitchen & Dining,Repeat,29.700000000000003,1,6,1
2011-05-01,Denmark,Miscellaneous,Repeat,19.8,1,12,1
2011-05-01,Denmark,Stationery & Crafts,Repeat,73.5,1,175,1
2011-05-01,Denmark,Storage & Organization,Repeat,346.20000000000005,1,148,1
2011-05-01,EIRE,Accessories & Fashion,Repeat,303.4,5,82,1
2011-05-01,EIRE,Accessories & Fashion,Unknown,19.8,1,4,0
2011-05-01,EIRE,Fees & Adjustments,Repeat,250.0,5,5,1
2011-05-01,EIRE,Garden & Outdoor,Repeat,663.5,6,130,2
2011-05-01,EIRE,Home Decor & Lighting,Repeat,4839.31,16,2465,3
2011-05-01,EIRE,Home Decor & Lighting,Unknown,653.6,3,276,0
2011-05-01,EIRE,Kitchen & Dining,Repeat,2405.85,17,757,3
2011-05-01,EIRE,Kitchen & Dining,Unknown,621.4,3,204,0
2011-05-01,EIRE,Miscellaneous,Repeat,2163.02,15,1146,3
2011-05-01,EIRE,Miscellaneous,Unknown,534.02,3,126,0
2011-05-01,EIRE,Party & Gift,Repeat,77.8,3,52,1
2011-05-01,EIRE,Stationery & Crafts,Repeat,478.86,14,432,3
2011-05-01,EIRE,Stationery & Crafts,Unknown,12.6,1,6,0
2011-05-01,EIRE,Storage & Organization,Repeat,4329.49,16,1952,3
2011-05-01,EIRE,Storage & Organization,Unknown,185.15,2,161,0
2011-05-01,EIRE,Toys & Kids,Repeat,470.96,9,230,3
2011-05-01,France,Accessories & Fashion,New,194.6,4,33,4
2011-05-01,France,Accessories & Fashion,Repeat,196.12,7,119,5
2011-05-01,France,Fees & Adjustments,New,426.0,9,24,7
2011-05-01,France,Fees & Adjustments,Repeat,1014.0,24,58,17
2011-05-01,France,Garden & Outdoor,New,113.25,3,45,3
2011-05-01,France,Garden & Outdoor,Repeat,234.0,5,80,5
2011-05-01,France,Holiday & Seasonal,Repeat,30.599999999999998,2,36,2
2011-05-01,France,Home Decor & Lighting,New,1168.12,11,585,10
2011-05-01,France,Home Decor & Lighting,Repeat,2501.9,22,1484,16
2011-05-01,France,Kitchen & Dining,New,564.9200000000001,6,228,6
2011-05-01,France,Kitchen & Dining,Repeat,1818.1,21,910,15
2011-05-01,France,Miscellaneous,New,1100.09,9,1140,8
2011-05-01,France,Miscellaneous,Repeat,1611.29,19,1123,14
2011-05-01,France,Party & Gift,New,334.53999999999996,3,82,3
2011-05-01,France,Party & Gift,Repeat,393.48,3,180,3
2011-05-01,France,Stationery & Crafts,New,557.82,7,586,6
2011-05-01,France,Stationery & Crafts,Repeat,322.98,8,342,8
2011-05-01,France,Storage & Organization,New,1620.12,11,862,10
2011-05-01,France,Storage & Organization,Repeat,3073.37,20,1634,16
2011-05-01,France,Toys & Kids,New,107.62,5,107,4
2011-05-01,France,Toys & Kids,Repeat,231.96,4,130,4
2011-05-01,Germany,Accessories & Fashion,New,512.7,3,114,3
2011-05-01,Germany,Accessories & Fashion,Repeat,191.5,7,64,6
2011-05-01,Germany,Fees & Adjustments,New,721.0,5,12,5
2011-05-01,Germany,Fees & Adjustments,Repeat,1512.0,26,84,21
2011-05-01,Germany,Garden & Outdoor,New,1188.0,1,240,1
2011-05-01,Germany,Garden & Outdoor,Repeat,385.36,6,112,6
2011-05-01,Germany,Holiday & Seasonal,New,122.4,1,48,1
2011-05-01,Germany,Home Decor & Lighting,New,3263.39,5,1341,5
2011-05-01,Germany,Home Decor & Lighting,Repeat,2748.79,25,1658,20
2011-05-01,Germany,Kitchen & Dining,New,1780.75,4,717,4
2011-05-01,Germany,Kitchen & Dining,Repeat,2829.56,28,1619,19
2011-05-01,Germany,Miscellaneous,New,1753.21,4,1307,4
2011-05-01,Germany,Miscellaneous,Repeat,2055.84,24,1398,19
2011-05-01,Germany,Party & Gift,New,66.0,1,64,1
2011-05-01,Germany,Party & Gift,Repeat,37.8,3,36,3
2011-05-01,Germany,Stationery & Crafts,New,93.69999999999999,4,121,4
2011-05-01,Germany,Stationery & Crafts,Repeat,629.48,16,863,13
2011-05-01,Germany,Storage & Organization,New,2191.7,5,1315,5
2011-05-01,Germany,Storage & Organization,Repeat,3539.1200000000003,28,1851,19
2011-05-01,Germany,Toys & Kids,New,79.9,1,17,1
2011-05-01,Germany,Toys & Kids,Repeat,49.0,3,16,3
2011-05-01,Hong Kong,Home Decor & Lighting,Unknown,229.24,1,140,0
2011-05-01,Hong Kong,Kitchen & Dining,Unknown,904.36,1,560,0
2011-05-01,Hong Kong,Miscellaneous,Unknown,176.96,1,116,0
2011-05-01,Hong Kong,Party & Gift,Unknown,60.60000000000001,1,36,0
2011-05-01,Hong Kong,Stationery & Crafts,Unknown,106.80000000000001,1,96,0
2011-05-01,Hong Kong,Storage & Organization,Unknown,366.7,1,292,0
2011-05-01,Hong Kong,Toys & Kids,Unknown,121.5,1,22,0
2011-05-01,Italy,Home Decor & Lighting,Repeat,62.4,1,32,1
2011-05-01,Italy,Miscellaneous,Repeat,83.1,1,30,1
2011-05-01,Italy,Stationery & Crafts,Repeat,88.5,1,30,1
2011-05-01,Italy,Storage & Organization,Repeat,311.45,1,155,1
2011-05-01,Italy,Toys & Kids,Repeat,42.0,1,20,1
2011-05-01,Japan,Home Decor & Lighting,New,153.54,1,146,1
2011-05-01,Japan,Kitchen & Dining,New,207.36,1,288,1
2011-05-01,Japan,Storage & Organization,New,908.05,1,259,1
2011-05-01,Japan,Toys & Kids,New,82.5,1,50,1
2011-05-01,Netherlands,Fees & Adjustments,New,45.0,2,3,2
2011-05-01,Netherlands,Fees & Adjustments,Repeat,198.0,4,13,2
2011-05-01,Netherlands,Garden & Outdoor,Repeat,269.6,1,488,1
2011-05-01,Netherlands,Holiday & Seasonal,Repeat,237.96,2,324,2
2011-05-01,Netherlands,Home Decor & Lighting,New,70.0,2,20,2
2011-05-01,Netherlands,Home Decor & Lighting,Repeat,8528.16,6,6176,2
2011-05-01,Netherlands,Kitchen & Dining,New,166.64,2,52,2
2011-05-01,Netherlands,Kitchen & Dining,Repeat,4105.38,6,2126,1
2011-05-01,Netherlands,Miscellaneous,New,67.68,2,54,2
2011-05-01,Netherlands,Miscellaneous,Repeat,1329.54,5,380,2
2011-05-01,Netherlands,Party & Gift,Repeat,949.52,2,488,1
2011-05-01,Netherlands,Stationery & Crafts,New,34.92,2,48,2
2011-05-01,Netherlands,Stationery & Crafts,Repeat,631.44,2,1108,1
2011-05-01,Netherlands,Storage & Organization,New,88.7,2,30,2
2011-05-01,Netherlands,Storage & Organization,Repeat,12003.94,7,7962,2
2011-05-01,Netherlands,Toys & Kids,New,10.08,1,24,1
2011-05-01,Netherlands,Toys & Kids,Repeat,449.32,2,640,1
2011-05-01,Poland,Fees & Adjustments,New,120.0,1,3,1
2011-05-01,Poland,Garden & Outdoor,New,35.7,1,6,1
2011-05-01,Poland,Garden & Outdoor,Repeat,12.5,1,10,1
2011-05-01,Poland,Home Decor & Lighting,New,30.65,1,7,1
2011-05-01,Poland,Home Decor & Lighting,Repeat,286.6,2,98,2
2011-05-01,Poland,Kitchen & Dining,New,257.61,1,111,1
2011-05-01,Poland,Kitchen & Dining,Repeat,216.2,2,76,2
2011-05-01,Poland,Miscellaneous,New,139.29999999999998,1,100,1
2011-05-01,Poland,Miscellaneous,Repeat,203.8,2,100,2
2011-05-01,Poland,Storage & Organization,New,32.1,1,12,1
2011-05-01,Poland,Storage & Organization,Repeat,172.31,2,85,2
2011-05-01,Poland,Toys & Kids,Repeat,15.6,1,8,1
2011-05-01,Portugal,Accessories & Fashion,New,58.75,1,13,1
2011-05-01,Portugal,Fees & Adjustments,New,3599.4,4,4,1
2011-05-01,Portugal,Holiday & Seasonal,New,30.6,1,36,1
2011-05-01,Portugal,Home Decor & Lighting,New,43.8,1,24,1
2011-05-01,Portugal,Kitchen & Dining,New,57.65,1,31,1
2011-05-01,Portugal,Miscellaneous,New,68.42999999999999,1,45,1
2011-05-01,Portugal,Stationery & Crafts,New,7.199999999999999,1,8,1
2011-05-01,Portugal,Storage & Organization,New,336.4,1,154,1
2011-05-01,Spain,Fees & Adjustments,Repeat,560.0,4,20,3
2011-05-01,Spain,Garden & Outdoor,Repeat,159.2,2,16,1
2011-05-01,Spain,Home Decor & Lighting,Repeat,454.08000000000004,3,257,2
2011-05-01,Spain,Kitchen & Dining,Repeat,430.14,4,142,3
2011-05-01,Spain,Miscellaneous,Repeat,394.98,2,212,1
2011-05-01,Spain,Party & Gift,Repeat,175.39999999999998,3,92,2
2011-05-01,Spain,Stationery & Crafts,Repeat,134.52,3,194,2
2011-05-01,Spain,Storage & Organization,Repeat,903.92,3,475,2
2011-05-01,Spain,Toys & Kids,Repeat,45.36,1,60,1
2011-05-01,Sweden,Fees & Adjustments,Repeat,40.0,1,1,1
2011-05-01,Sweden,Home Decor & Lighting,Repeat,175.54,2,578,2
2011-05-01,Sweden,Kitchen & Dining,Repeat,1010.4,1,744,1
2011-05-01,Sweden,Miscellaneous,Repeat,900.84,2,1176,2
2011-05-01,Sweden,Stationery & Crafts,Repeat,10.2,1,12,1
2011-05-01,Sweden,Storage & Organization,Repeat,545.0,1,322,1
2011-05-01,Switzerland,Accessories & Fashion,New,35.099999999999994,1,18,1
2011-05-01,Switzerland,Accessories & Fashion,Repeat,93.0,2,112,2
2011-05-01,Switzerland,Fees & Adjustments,Repeat,160.0,1,4,1
2011-05-01,Switzerland,Garden & Outdoor,Repeat,15.9,1,2,1
2011-05-01,Switzerland,Home Decor & Lighting,New,214.2,1,56,1
2011-05-01,Switzerland,Home Decor & Lighting,Repeat,528.35,2,309,2
2011-05-01,Switzerland,Kitchen & Dining,Repeat,511.5,2,366,2
2011-05-01,Switzerland,Miscellaneous,Repeat,184.14,1,238,1
2011-05-01,Switzerland,Party & Gift,Repeat,149.46,2,94,2
2011-05-01,Switzerland,Stationery & Crafts,Repeat,232.8,2,206,2
2011-05-01,Switzerland,Storage & Organization,New,66.0,1,40,1
2011-05-01,Switzerland,Storage & Organization,Repeat,1290.66,2,762,2
2011-05-01,Switzerland,Toys & Kids,Repeat,128.9,1,42,1
2011-05-01,United Kingdom,Accessories & Fashion,New,1511.34,50,603,48
2011-05-01,United Kingdom,Accessories & Fashion,Repeat,6075.02,187,4294,155
2011-05-01,United Kingdom,Accessories & Fashion,Unknown,1050.95,42,224,0
2011-05-01,United Kingdom,Fees & Adjustments,New,6.65,1,1,1
2011-05-01,United Kingdom,Fees & Adjustments,Repeat,8826.96,23,40,23
2011-05-01,United Kingdom,Fees & Adjustments,Unknown,11147.619999999999,68,68,0
2011-05-01,United Kingdom,Garden & Outdoor,New,3568.41,86,871,84
2011-05-01,United Kingdom,Garden & Outdoor,Repeat,11171.03,269,2658,226
2011-05-01,United Kingdom,Garden & Outdoor,Unknown,2684.99,60,380,0
2011-05-01,United Kingdom,Holiday & Seasonal,New,624.53,22,235,21
2011-05-01,United Kingdom,Holiday & Seasonal,Repeat,614.53,35,493,34
2011-05-01,United Kingdom,Holiday & Seasonal,Unknown,247.14999999999998,27,230,0
2011-05-01,United Kingdom,Home Decor & Lighting,New,28128.66,252,15461,224
2011-05-01,United Kingdom,Home Decor & Lighting,Repeat,160097.53,910,79264,645
2011-05-01,United Kingdom,Home Decor & Lighting,Unknown,21424.55,99,5420,0
2011-05-01,United Kingdom,Kitchen & Dining,New,18262.14,202,12820,182
2011-05-01,United Kingdom,Kitchen & Dining,Repeat,72731.88,729,36330,530
2011-05-01,United Kingdom,Kitchen & Dining,Unknown,11617.17,89,2829,0
2011-05-01,United Kingdom,Miscellaneous,New,12955.14,213,8445,194
2011-05-01,United Kingdom,Miscellaneous,Repeat,53578.44,713,33616,544
2011-05-01,United Kingdom,Miscellaneous,Unknown,9252.02,93,3053,0
2011-05-01,United Kingdom,Party & Gift,New,1848.6299999999999,56,895,53
2011-05-01,United Kingdom,Party & Gift,Repeat,5113.53,174,3763,153
2011-05-01,United Kingdom,Party & Gift,Unknown,610.62,41,229,0
2011-05-01,United Kingdom,Stationery & Crafts,New,6254.95,132,5912,124
2011-05-01,United Kingdom,Stationery & Crafts,Repeat,18661.44,431,24843,347
2011-05-01,United Kingdom,Stationery & Crafts,Unknown,2147.38,67,1108,0
2011-05-01,United Kingdom,Storage & Organization,New,20817.79,226,10140,204
2011-05-01,United Kingdom,Storage & Organization,Repeat,116003.41,843,58400,605
2011-05-01,United Kingdom,Storage & Organization,Unknown,26938.149999999998,89,6241,0
2011-05-01,United Kingdom,Toys & Kids,New,1071.94,57,720,56
2011-05-01,United Kingdom,Toys & Kids,Repeat,3644.87,158,2020,134
2011-05-01,United Kingdom,Toys & Kids,Unknown,624.9399999999999,57,167,0
2011-05-01,Unspecified,Home Decor & Lighting,New,190.5,1,178,1
2011-05-01,Unspecified,Home Decor & Lighting,Unknown,69.81,1,51,0
2011-05-01,Unspecified,Kitchen & Dining,New,45.0,1,12,1
2011-05-01,Unspecified,Miscellaneous,New,171.96,1,84,1
2011-05-01,Unspecified,Miscellaneous,Unknown,64.26,1,38,0
2011-05-01,Unspecified,Party & Gift,New,72.03999999999999,1,52,1
2011-05-01,Unspecified,Stationery & Crafts,New,199.74,1,236,1
2011-05-01,Unspecified,Storage & Organization,New,173.44,1,92,1
2011-05-01,Unspecified,Storage & Organization,Unknown,69.12,1,60,0
2011-06-01,Australia,Garden & Outdoor,Repeat,219.6,1,168,1
2011-06-01,Australia,Holiday & Seasonal,New,143.1,1,78,1
2011-06-01,Australia,Home Decor & Lighting,New,126.61000000000001,2,79,1
2011-06-01,Australia,Home Decor & Lighting,Repeat,3227.6800000000003,2,2008,1
2011-06-01,Australia,Kitchen & Dining,New,386.7,2,90,1
2011-06-01,Australia,Kitchen & Dining,Repeat,7364.639999999999,1,3230,1
2011-06-01,Australia,Miscellaneous,New,173.48999999999998,1,147,1
2011-06-01,Australia,Miscellaneous,Repeat,2074.01,1,2099,1
2011-06-01,Australia,Party & Gift,New,24.96,1,24,1
2011-06-01,Australia,Party & Gift,Repeat,179.39999999999998,1,12,1
2011-06-01,Australia,Stationery & Crafts,New,15.0,1,12,1
2011-06-01,Australia,Stationery & Crafts,Repeat,2579.38,1,3070,1
2011-06-01,Australia,Storage & Organization,New,891.1,1,310,1
2011-06-01,Australia,Storage & Organization,Repeat,7112.5,1,4078,1
2011-06-01,Australia,Toys & Kids,Repeat,669.6,1,576,1
2011-06-01,Belgium,Accessories & Fashion,New,53.10000000000001,3,18,3
2011-06-01,Belgium,Fees & Adjustments,New,210.0,4,14,4
2011-06-01,Belgium,Fees & Adjustments,Repeat,216.0,7,14,7
2011-06-01,Belgium,Garden & Outdoor,New,15.0,1,4,1
2011-06-01,Belgium,Garden & Outdoor,Repeat,34.0,1,4,1
2011-06-01,Belgium,Home Decor & Lighting,New,332.8,4,154,4
2011-06-01,Belgium,Home Decor & Lighting,Repeat,345.94,6,234,6
2011-06-01,Belgium,Kitchen & Dining,New,328.95000000000005,4,150,4
2011-06-01,Belgium,Kitchen & Dining,Repeat,371.95,5,208,5
2011-06-01,Belgium,Miscellaneous,New,196.26,4,70,4
2011-06-01,Belgium,Miscellaneous,Repeat,203.33,4,221,4
2011-06-01,Belgium,Party & Gift,New,30.3,2,18,2
2011-06-01,Belgium,Party & Gift,Repeat,58.65,2,15,2
2011-06-01,Belgium,Stationery & Crafts,New,161.84,3,172,3
2011-06-01,Belgium,Stationery & Crafts,Repeat,12.84,1,24,1
2011-06-01,Belgium,Storage & Organization,New,962.21,4,546,4
2011-06-01,Belgium,Storage & Organization,Repeat,646.13,5,289,5
2011-06-01,Belgium,Toys & Kids,New,76.8,2,42,2
2011-06-01,Belgium,Toys & Kids,Repeat,18.72,1,48,1
2011-06-01,Canada,Accessories & Fashion,New,19.8,1,12,1
2011-06-01,Canada,Fees & Adjustments,New,19.9,1,2,1
2011-06-01,Canada,Home Decor & Lighting,New,342.81,1,450,1
2011-06-01,Canada,Kitchen & Dining,New,244.8,1,100,1
2011-06-01,Canada,Miscellaneous,New,171.74,1,120,1
2011-06-01,Canada,Stationery & Crafts,New,117.7,1,227,1
2011-06-01,Canada,Storage & Organization,New,194.75,1,129,1
2011-06-01,Canada,Toys & Kids,New,59.959999999999994,1,52,1
2011-06-01,Channel Islands,Accessories & Fashion,Repeat,19.8,1,12,1
2011-06-01,Channel Islands,Garden & Outdoor,Repeat,51.8,1,4,1
2011-06-01,Channel Islands,Home Decor & Lighting,Repeat,437.88,1,241,1
2011-06-01,Channel Islands,Kitchen & Dining,Repeat,535.1999999999999,1,180,1
2011-06-01,Channel Islands,Miscellaneous,Repeat,336.15,1,59,1
2011-06-01,Channel Islands,Stationery & Crafts,Repeat,82.80000000000001,1,42,1
2011-06-01,Channel Islands,Storage & Organization,Repeat,596.4,1,298,1
2011-06-01,Cyprus,Accessories & Fashion,Repeat,12.5,1,10,1
2011-06-01,Cyprus,Home Decor & Lighting,Repeat,322.87,1,97,1
2011-06-01,Cyprus,Kitchen & Dining,Repeat,355.4,1,96,1
2011-06-01,Cyprus,Miscellaneous,Repeat,200.2,1,72,1
2011-06-01,Cyprus,Stationery & Crafts,Repeat,19.8,1,4,1
2011-06-01,Cyprus,Storage & Organization,Repeat,198.55,1,77,1
2011-06-01,Denmark,Fees & Adjustments,New,36.0,1,2,1
2011-06-01,Denmark,Fees & Adjustments,Repeat,162.0,1,9,1
2011-06-01,Denmark,Holiday & Seasonal,New,30.0,1,24,1
2011-06-01,Denmark,Home Decor & Lighting,New,493.75,2,347,2
2011-06-01,Denmark,Home Decor & Lighting,Repeat,432.66,1,118,1
2011-06-01,Denmark,Kitchen & Dining,New,510.34000000000003,2,182,2
2011-06-01,Denmark,Kitchen & Dining,Repeat,58.56,1,36,1
2011-06-01,Denmark,Miscellaneous,New,495.3,2,232,2
2011-06-01,Denmark,Miscellaneous,Repeat,117.84,1,60,1
2011-06-01,Denmark,Party & Gift,New,30.0,1,24,1
2011-06-01,Denmark,Party & Gift,Repeat,20.4,1,24,1
2011-06-01,Denmark,Stationery & Crafts,New,29.4,1,48,1
2011-06-01,Denmark,Storage & Organization,New,450.47999999999996,2,244,2
2011-06-01,Denmark,Storage & Organization,Repeat,311.26,1,116,1
2011-06-01,Denmark,Toys & Kids,New,60.480000000000004,2,48,2
2011-06-01,Denmark,Toys & Kids,Repeat,22.68,1,30,1
2011-06-01,EIRE,Accessories & Fashion,Repeat,215.72,6,184,2
2011-06-01,EIRE,Accessories & Fashion,Unknown,23.4,1,12,0
2011-06-01,EIRE,Fees & Adjustments,Repeat,438.3,10,11,2
2011-06-01,EIRE,Fees & Adjustments,Unknown,3725.3199999999997,3,4,0
2011-06-01,EIRE,Garden & Outdoor,Repeat,411.4,10,78,2
2011-06-01,EIRE,Garden & Outdoor,Unknown,33.7,2,4,0
2011-06-01,EIRE,Holiday & Seasonal,Repeat,257.94,3,174,2
2011-06-01,EIRE,Home Decor & Lighting,Repeat,7421.62,20,4504,2
2011-06-01,EIRE,Home Decor & Lighting,Unknown,507.26000000000005,2,306,0
2011-06-01,EIRE,Kitchen & Dining,Repeat,3663.9300000000003,20,2027,2
